id	hunter	status	typesample	serial	year	manufacturer	model	twdb_url	image	images
3337	Ramsr	My Collection	NONE	769627	1934	Underwood	F	http://typewriterdatabase.com/1934-underwood-f.3337.typewriter	http://typewriterdatabase.com/img/thumbs/gunderwood _3337_1411011618.jpg	0
3338	Ramsr	Sightings	NONE	3C319311	1944	Corona	Standard	http://typewriterdatabase.com/1944-corona-standard.3338.typewriter	http://typewriterdatabase.com/img/thumbs/gcorona _3338_1411011925.jpg	0
3339	Ramsr	Sightings	NONE	O-395041	1934	Royal	O	http://typewriterdatabase.com/1934-royal-o.3339.typewriter	http://typewriterdatabase.com/img/thumbs/groyal _3339_1411012218.jpg	0
3340	Uwe	My Collection	http://typewriterdatabase.com/img/tolympia _3340_1411072093.jpg	166339	1937	Olympia	Progress	http://typewriterdatabase.com/1937-olympia-progress.3340.typewriter	http://typewriterdatabase.com/img/thumbs/golympia _3340_1411072092.jpg	21
3341	Liv2BTru2u	Sightings	http://typewriterdatabase.com/img/tcorona _3341_1411087691.jpg	1C 2163	1935	Corona	Standard	http://typewriterdatabase.com/1935-corona-standard.3341.typewriter	http://typewriterdatabase.com/img/thumbs/gcorona _3341_1411087689.jpg	6
3343	Liv2BTru2u	Sightings	http://typewriterdatabase.com/img/troyal _3343_1411088094.jpg	C-962522	1940	Royal	Arrow	http://typewriterdatabase.com/1940-royal-arrow.3343.typewriter	http://typewriterdatabase.com/img/thumbs/groyal _3343_1411088092.jpg	5
3346	schreibstang	My Collection	http://typewriterdatabase.com/img/timperial _3346_1411090601.jpg	5S 069	1959	Imperial	Good Companion 5	http://typewriterdatabase.com/1959-imperial-good-companion-5.3346.typewriter	http://typewriterdatabase.com/img/thumbs/gimperial _3346_1411090600.jpg	20
3347	JustAnotherGuy	Sightings	NONE	???	196X	Royal	FP	http://typewriterdatabase.com/196x-royal-fp.3347.typewriter	http://typewriterdatabase.com/img/thumbs/groyal _3347_1411092711.jpg	0
3348	adamsmark69	Sightings	NONE	PU-6864345	1967	Royal	Parade	http://typewriterdatabase.com/1967-royal-parade.3348.typewriter	http://typewriterdatabase.com/img/thumbs/groyal _3348_1411098166.jpg	1
3349	adamsmark69	Sightings	NONE	297096	2008	Olivetti	MS 25 Plus	http://typewriterdatabase.com/2008-olivetti-ms-25-plus.3349.typewriter	http://typewriterdatabase.com/img/thumbs/golivetti _3349_1411099773.jpg	3
3350	Uwe	My Collection	http://typewriterdatabase.com/img/teverest _3350_1411181278.jpg	553437	1956	Everest	K2	http://typewriterdatabase.com/1956-everest-k2.3350.typewriter	http://typewriterdatabase.com/img/thumbs/geverest _3350_1411181277.jpg	22
3351	munk	Sightings	http://typewriterdatabase.com/img/tpenncrest-scm _3351_1411196734.jpg	P6L-109572	196x	Penncrest (SCM)	Caravelle 12	http://typewriterdatabase.com/196x-penncrest-scm-caravelle-12.3351.typewriter	http://typewriterdatabase.com/img/thumbs/gpenncrest-scm _3351_1411196733.jpg	3
3353	Uwe	My Collection	http://typewriterdatabase.com/img/tsmithcorona _3353_1411245380.jpg	5T-403172	1956	Smith Corona	Super	http://typewriterdatabase.com/1956-smith-corona-super.3353.typewriter	http://typewriterdatabase.com/img/thumbs/gsmithcorona _3353_1411245380.jpg	19
3354	JustAnotherGuy	My Collection	http://typewriterdatabase.com/img/t _3354_1411246398.jpg	REP-13-6402660	1958	Royal	RE	http://typewriterdatabase.com/1958-royal-re.3354.typewriter	http://typewriterdatabase.com/img/thumbs/groyal _3354_1411245719.jpg	4
3355	Uwe	My Collection	http://typewriterdatabase.com/img/tsmithcorona _3355_1411250015.jpg	6LTV-439343H	1975	Smith Corona	Classic 12	http://typewriterdatabase.com/1975-smith-corona-classic-12.3355.typewriter	http://typewriterdatabase.com/img/thumbs/gsmithcorona _3355_1411250014.jpg	23
3356	skuterescz	Sightings	http://typewriterdatabase.com/img/t _3356_1411282949.jpg	SD286572	1939	Remington	Envoy	http://typewriterdatabase.com/1939-remington-envoy.3356.typewriter	http://typewriterdatabase.com/img/thumbs/gremington _3356_1411282586.jpg	8
3685	schreibstang	My Collection	http://typewriterdatabase.com/img/tmercedes _3685_1415776052.jpg	85932	1937	Mercedes	Superba	http://typewriterdatabase.com/1937-mercedes-superba.3685.typewriter	http://typewriterdatabase.com/img/thumbs/gmercedes _3685_1415776051.jpg	16
3357	zetix	Sightings	http://typewriterdatabase.com/img/terika _3357_1411307294.jpg	2078884	1961	Erika	12	http://typewriterdatabase.com/1961-erika-12.3357.typewriter	http://typewriterdatabase.com/img/thumbs/gerika _3357_1411307294.jpg	11
3358	zetix	Sightings	http://typewriterdatabase.com/img/tolympia _3358_1411310164.jpg	5-1241748	1966	Olympia	Splendid 33	http://typewriterdatabase.com/1966-olympia-splendid-33.3358.typewriter	http://typewriterdatabase.com/img/thumbs/golympia _3358_1411310163.jpg	10
3359	zetix	Sightings	http://typewriterdatabase.com/img/tolivetti _3359_1411318036.jpg	6401309	1971	Olivetti	DORA	http://typewriterdatabase.com/1971-olivetti-dora.3359.typewriter	http://typewriterdatabase.com/img/thumbs/golivetti _3359_1411318035.jpg	11
3360	Uwe	My Collection	http://typewriterdatabase.com/img/tremington _3360_1411330099.jpg	A-1981427	1950	Remington	All-New	http://typewriterdatabase.com/1950-remington-allnew.3360.typewriter	http://typewriterdatabase.com/img/thumbs/gremington _3360_1411330099.jpg	19
3361	Uwe	My Collection	http://typewriterdatabase.com/img/tcommodore _3361_1411333112.jpg	031104454	1960	Simpsons (Consul)	Unknown	http://typewriterdatabase.com/1960-simpsons-consul-unknown.3361.typewriter	http://typewriterdatabase.com/img/thumbs/gcommodore _3361_1411333112.jpg	17
3362	bradsarno	My Collection	http://typewriterdatabase.com/img/tolympia _3362_1411333243.jpg	7-2384738	1970	Olympia	SG3	http://typewriterdatabase.com/1970-olympia-sg3.3362.typewriter	http://typewriterdatabase.com/img/thumbs/golympia _3362_1411333243.jpg	26
3363	JustAnotherGuy	Sightings	http://typewriterdatabase.com/img/tremington _3363_1411335501.jpg	QT3260447	1957	Remington	Quiet-Riter	http://typewriterdatabase.com/1957-remington-quietriter.3363.typewriter	http://typewriterdatabase.com/img/thumbs/gremington _3363_1411335500.jpg	6
3392	Liv2BTru2u	My Collection	http://typewriterdatabase.com/img/tolympia _3392_1412143749.jpg	880933	1956	Olympia	SM3	http://typewriterdatabase.com/1956-olympia-sm3.3392.typewriter	http://typewriterdatabase.com/img/thumbs/golympia _3392_1412143748.jpg	4
3364	JustAnotherGuy	My Collection	http://typewriterdatabase.com/img/tolympia _3364_1424033011.jpg	7-1584266	1967	Olympia	SG3	http://typewriterdatabase.com/1967-olympia-sg3.3364.typewriter	http://typewriterdatabase.com/img/thumbs/golympia _3364_1424033010.jpg	7
3365	bradsarno	My Collection	http://typewriterdatabase.com/img/troyal _3365_1411397165.jpg	AD-3625331	1957	Royal	Quiet De Luxe	http://typewriterdatabase.com/1957-royal-quiet-de-luxe.3365.typewriter	http://typewriterdatabase.com/img/thumbs/groyal _3365_1411397165.jpg	22
3366	Uwe	My Collection	http://typewriterdatabase.com/img/tfacit _3366_1411423181.jpg	P623148	1968	Facit	TP2	http://typewriterdatabase.com/1968-facit-tp2.3366.typewriter	http://typewriterdatabase.com/img/thumbs/gfacit _3366_1411423180.jpg	24
3367	zetix	Sightings	http://typewriterdatabase.com/img/tolivetti _3367_1411425207.jpg	6077283	1971	Olivetti	Lettera 32	http://typewriterdatabase.com/1971-olivetti-lettera-32.3367.typewriter	http://typewriterdatabase.com/img/thumbs/golivetti _3367_1411425207.jpg	11
3368	zetix	My Collection	http://typewriterdatabase.com/img/tinvicta _3368_1411425703.jpg	138258	1949	Invicta	MP1	http://typewriterdatabase.com/1949-invicta-mp1.3368.typewriter	http://typewriterdatabase.com/img/thumbs/ginvicta _3368_1411425703.jpg	12
3369	JustAnotherGuy	My Collection	NONE	REP-16-6058975	1957	Royal	RE	http://typewriterdatabase.com/1957-royal-re.3369.typewriter	http://typewriterdatabase.com/img/thumbs/groyal _3369_1411429249.jpg	3
3370	schreibstang	My Collection	http://typewriterdatabase.com/img/ttriumph _3370_1411465911.jpg	176873	1937	Triumph	Norm-6	http://typewriterdatabase.com/1937-triumph-norm6.3370.typewriter	http://typewriterdatabase.com/img/thumbs/gtriumph _3370_1411465910.jpg	18
3371	shordzi	My Collection	http://typewriterdatabase.com/img/tmontana _3371_1411591364.jpg	41728	19XX	Montana	Luxe	http://typewriterdatabase.com/19xx-montana-luxe.3371.typewriter	http://typewriterdatabase.com/img/thumbs/gmontana _3371_1411591364.jpg	0
3372	Uwe	My Collection	http://typewriterdatabase.com/img/tsmithcorona _3372_1411593174.jpg	1Z-13593	1938	Smith Corona	Zephyr	http://typewriterdatabase.com/1938-smith-corona-zephyr.3372.typewriter	http://typewriterdatabase.com/img/thumbs/gsmithcorona _3372_1411593173.jpg	18
3373	Liv2BTru2u	My Collection	http://typewriterdatabase.com/img/troyal _3373_1411616536.jpg	CM-96213	1928	Royal	P	http://typewriterdatabase.com/1928-royal-p.3373.typewriter	http://typewriterdatabase.com/img/thumbs/groyal _3373_1411616534.jpg	8
3374	elmoroz	My Collection	http://typewriterdatabase.com/img/t _3374_1411648499.jpg	83885	1911	Royal	1	http://typewriterdatabase.com/1911-royal-1.3374.typewriter	http://typewriterdatabase.com/img/thumbs/groyal _3374_1411648310.jpg	1
3375	shordzi	My Collection	http://typewriterdatabase.com/img/thermes _3375_1411676646.jpg	3351271	1966	Hermes	Media 3	http://typewriterdatabase.com/1966-hermes-media-3.3375.typewriter	http://typewriterdatabase.com/img/thumbs/ghermes _3375_1411676645.jpg	2
3376	Uwe	My Collection	http://typewriterdatabase.com/img/tremington _3376_1411683673.jpg	J800918	1946	Remington	No. 17	http://typewriterdatabase.com/1946-remington-no-17.3376.typewriter	http://typewriterdatabase.com/img/thumbs/gremington _3376_1411683673.jpg	23
3377	texbodemer	My Collection	NONE	LA2995832	196X	Avona	Jet	http://typewriterdatabase.com/196x-avona-jet.3377.typewriter	http://typewriterdatabase.com/img/thumbs/gavona _3377_1411742895.jpg	3
3378	shordzi	My Collection	http://typewriterdatabase.com/img/thermes _3378_1411761789.jpg	3364110	1966	Hermes	Media 3	http://typewriterdatabase.com/1966-hermes-media-3.3378.typewriter	http://typewriterdatabase.com/img/thumbs/ghermes _3378_1411761817.jpg	2
3379	Uwe	My Collection	http://typewriterdatabase.com/img/t _3379_1411769486.jpg	3007890	1963	Erika	12	http://typewriterdatabase.com/1963-erika-12.3379.typewriter	http://typewriterdatabase.com/img/thumbs/gerika _3379_1411769329.jpg	20
3380	Liv2BTru2u	My Collection	http://typewriterdatabase.com/img/troyal _3380_1411795246.jpg	O-626768	1937	Royal	O	http://typewriterdatabase.com/1937-royal-o.3380.typewriter	http://typewriterdatabase.com/img/thumbs/groyal _3380_1411795244.jpg	9
3381	zetix	Sightings	http://typewriterdatabase.com/img/toliver _3381_1411839492.jpg	500621	1950	Oliver	Portable	http://typewriterdatabase.com/1950-oliver-portable.3381.typewriter	http://typewriterdatabase.com/img/thumbs/goliver _3381_1411839491.jpg	14
3382	adamsmark69	My Collection	http://typewriterdatabase.com/img/troyal _3382_1411857224.jpg	RL-5075481	1962	Royal	Royalite	http://typewriterdatabase.com/1962-royal-royalite.3382.typewriter	http://typewriterdatabase.com/img/thumbs/groyal _3382_1411857223.jpg	3
3383	texbodemer	My Collection	NONE	41500073	1968	Adler	J5	http://typewriterdatabase.com/1968-adler-j5.3383.typewriter	http://typewriterdatabase.com/img/thumbs/gadler _3383_1411868151.jpg	2
3384	Uwe	My Collection	http://typewriterdatabase.com/img/troyal _3384_1411868746.jpg	C-1359645	1947	Royal	Arrow	http://typewriterdatabase.com/1947-royal-arrow.3384.typewriter	http://typewriterdatabase.com/img/thumbs/groyal _3384_1411868746.jpg	22
3385	Uwe	My Collection	http://typewriterdatabase.com/img/tsmithcorona _3385_1411931682.jpg	4A-225530	1946	Smith Corona	Sterling	http://typewriterdatabase.com/1946-smith-corona-sterling.3385.typewriter	http://typewriterdatabase.com/img/thumbs/gsmithcorona _3385_1411931938.jpg	23
3386	JustAnotherGuy	Sightings	NONE	O-700133	1937	Royal	O	http://typewriterdatabase.com/1937-royal-o.3386.typewriter	http://typewriterdatabase.com/img/thumbs/groyal _3386_1411951080.jpg	1
3388	Uwe	My Collection	http://typewriterdatabase.com/img/tolivetti _3388_1411955726.jpg	299065	196X	Olivetti	Studio 44	http://typewriterdatabase.com/196x-olivetti-studio-44.3388.typewriter	http://typewriterdatabase.com/img/thumbs/golivetti _3388_1411955725.jpg	20
3389	Uwe	My Collection	http://typewriterdatabase.com/img/tolivetti _3389_1411958152.jpg	5691136	1970	Olivetti	Lettera 31	http://typewriterdatabase.com/1970-olivetti-lettera-31.3389.typewriter	http://typewriterdatabase.com/img/thumbs/golivetti _3389_1411958152.jpg	22
3390	skuterescz	Sightings	http://typewriterdatabase.com/img/tsilver-reed _3390_1411990799.jpg	20269394	198X	Silver Reed	500	http://typewriterdatabase.com/198x-silver-reed-500.3390.typewriter	http://typewriterdatabase.com/img/thumbs/gsilver-reed _3390_1411990798.jpg	5
3391	schreibstang	My Collection	http://typewriterdatabase.com/img/terika _3391_1412048074.jpg	5798745	1978	Erika	105	http://typewriterdatabase.com/1978-erika-105.3391.typewriter	http://typewriterdatabase.com/img/thumbs/gerika _3391_1412048073.jpg	18
3892	romazzz	My Collection	NONE	didn't find anywhere	192x	Underwood	5	http://typewriterdatabase.com/192x-underwood-5.3892.typewriter	http://typewriterdatabase.com/img/thumbs/gunderwood _3892_1419224120.jpg	0
3393	Uwe	My Collection	http://typewriterdatabase.com/img/t _3393_1412203593.jpg	H96442	1947	Remington	Noiseless 7	http://typewriterdatabase.com/1947-remington-noiseless-7.3393.typewriter	http://typewriterdatabase.com/img/thumbs/gremington _3393_1412192020.jpg	21
3394	mhoehne	My Collection	http://typewriterdatabase.com/img/tsmithcorona _3394_1412213392.jpg	72A12-5508470	1963	Smith Corona	Secretarial	http://typewriterdatabase.com/1963-smith-corona-secretarial.3394.typewriter	http://typewriterdatabase.com/img/thumbs/gsmithcorona _3394_1412213392.jpg	10
3395	Uwe	My Collection	http://typewriterdatabase.com/img/tsmithcorona _3395_1412213405.jpg	5S 501567	1955	Smith Corona	Sterling	http://typewriterdatabase.com/1955-smith-corona-sterling.3395.typewriter	http://typewriterdatabase.com/img/thumbs/gsmithcorona _3395_1412213405.jpg	19
3396	mhoehne	My Collection	http://typewriterdatabase.com/img/t _3396_1426363599.jpg	1A1644523-12	1940	L.C. Smith	Super-Speed	http://typewriterdatabase.com/1940-lc-smith-superspeed.3396.typewriter	http://typewriterdatabase.com/img/thumbs/gsmithcorona _3396_1412214136.jpg	8
5070	mhoehne	My Collection	NONE	155720-5	1913	Royal	5	http://typewriterdatabase.com/1913-royal-5.5070.typewriter	http://typewriterdatabase.com/img/thumbs/groyal _5070_1440287259.jpg	2
3397	adamsmark69	Sightings	NONE	6MLC 558459 H 01	197X	SCM	Galaxie Twelve	http://typewriterdatabase.com/197x-scm-galaxie-twelve.3397.typewriter	http://typewriterdatabase.com/img/thumbs/gscm _3397_1412216934.jpg	4
3398	adamsmark69	My Collection	http://typewriterdatabase.com/img/troyal _3398_1412217593.jpg	A-1344297	1947	Royal	Quiet De Luxe	http://typewriterdatabase.com/1947-royal-quiet-de-luxe.3398.typewriter	http://typewriterdatabase.com/img/thumbs/groyal _3398_1412217593.jpg	3
3399	Uwe	My Collection	http://typewriterdatabase.com/img/tolympia _3399_1412300354.jpg	5-16767524	1968	Olympia	Splendid 66	http://typewriterdatabase.com/1968-olympia-splendid-66.3399.typewriter	http://typewriterdatabase.com/img/thumbs/golympia _3399_1412300354.jpg	20
3400	Uwe	My Collection	http://typewriterdatabase.com/img/thermes _3400_1412303789.jpg	6027859	1964	Hermes	Rocket	http://typewriterdatabase.com/1964-hermes-rocket.3400.typewriter	http://typewriterdatabase.com/img/thumbs/ghermes _3400_1412303788.jpg	21
3401	schreibstang	Sightings	http://typewriterdatabase.com/img/tvoss _3401_1412365510.jpg	133803	1957	Voss	ST24	http://typewriterdatabase.com/1957-voss-st24.3401.typewriter	http://typewriterdatabase.com/img/thumbs/gvoss _3401_1412365509.jpg	14
3402	zetix	My Collection	http://typewriterdatabase.com/img/tremington _3402_1412372693.jpg	RR 308389	196x	Remington	Rem-Riter	http://typewriterdatabase.com/196x-remington-remriter.3402.typewriter	http://typewriterdatabase.com/img/thumbs/gremington _3402_1412372692.jpg	14
3403	munk	Sightings	NONE	P120522	1958	Halda	P	http://typewriterdatabase.com/1958-halda-p.3403.typewriter	http://typewriterdatabase.com/img/thumbs/ghalda _3403_1412380356.jpg	11
3404	munk	Sightings	NONE	623716	194x	Remington	Portable	http://typewriterdatabase.com/194x-remington-portable.3404.typewriter	http://typewriterdatabase.com/img/thumbs/gremington _3404_1412381185.jpg	3
3405	zetix	Sightings	http://typewriterdatabase.com/img/tremington _3405_1412431537.jpg	EAN 182704	1954	Remington	Portable w/o Tabulator	http://typewriterdatabase.com/1954-remington-portable-wo-tabulator.3405.typewriter	http://typewriterdatabase.com/img/thumbs/gremington _3405_1412431536.jpg	13
3407	bradsarno	My Collection	http://typewriterdatabase.com/img/thermes _3407_1412462008.jpg	5867082	1961	Hermes	Rocket	http://typewriterdatabase.com/1961-hermes-rocket.3407.typewriter	http://typewriterdatabase.com/img/thumbs/ghermes _3407_1412604569.jpg	23
3408	richardpolt	Sightings	NONE	KMM14-2701084	1941	Royal	KMM	http://typewriterdatabase.com/1941-royal-kmm.3408.typewriter	http://typewriterdatabase.com/img/thumbs/groyal _3408_1412475606.jpg	2
3410	richardpolt	Sightings	NONE	057366	196X	Underwood	21	http://typewriterdatabase.com/196x-underwood-21.3410.typewriter	http://typewriterdatabase.com/img/thumbs/gunderwood _3410_1412525333.jpg	0
3411	zetix	Sightings	http://typewriterdatabase.com/img/timperial _3411_1412633280.jpg	6AQ 792T	1963	Imperial	Good Companion 6	http://typewriterdatabase.com/1963-imperial-good-companion-6.3411.typewriter	http://typewriterdatabase.com/img/thumbs/gimperial _3411_1412633279.jpg	13
3412	Uwe	My Collection	http://typewriterdatabase.com/img/tremington-rand _3412_1412644333.jpg	ELR240155	1956	Remington Rand	Letter-Riter	http://typewriterdatabase.com/1956-remington-rand-letterriter.3412.typewriter	http://typewriterdatabase.com/img/thumbs/gremington-rand _3412_1412644332.jpg	20
3413	Uwe	My Collection	http://typewriterdatabase.com/img/tunderwood _3413_1412719745.jpg	G1438520	1941	Underwood	Champion	http://typewriterdatabase.com/1941-underwood-champion.3413.typewriter	http://typewriterdatabase.com/img/thumbs/gunderwood _3413_1412719745.jpg	23
3414	ari	My Collection	http://typewriterdatabase.com/img/tadler _3414_1412725370.png	4534872	1965	Adler	Tippa 1	http://typewriterdatabase.com/1965-adler-tippa-1.3414.typewriter	http://typewriterdatabase.com/img/thumbs/gadler _3414_1412725484.jpg	0
3415	Ramsr	My Collection	http://typewriterdatabase.com/img/tunderwood _3415_1412730042.jpg	A 2523466	1954	Underwood	De Luxe	http://typewriterdatabase.com/1954-underwood-de-luxe.3415.typewriter	http://typewriterdatabase.com/img/thumbs/gunderwood _3415_1412730041.jpg	0
3416	Ramsr	Sightings	http://typewriterdatabase.com/img/troyal _3416_1412730344.jpg	X-O-1232795	1928	Royal	10	http://typewriterdatabase.com/1928-royal-10.3416.typewriter	http://typewriterdatabase.com/img/thumbs/groyal _3416_1412730342.jpg	0
3417	Ramsr	My Collection	http://typewriterdatabase.com/img/troyal _3417_1412730591.jpg	P1345893	1929	Royal	P	http://typewriterdatabase.com/1929-royal-p.3417.typewriter	http://typewriterdatabase.com/img/thumbs/groyal _3417_1412730589.jpg	0
